novel_title,novel_genre,novel_writer,novel_img,novel_content,platform_kakao,나눔
귀환 군주가 너무 강함 [연재],fantasy,MangoRed,https://dn-img-page.kakao.com/download/resource?kid=bsmixP/hzCtd1cyz3/N5Vehvuq3noTUNAaGidUeK&filename=th3,"중간계에서 버림받은 소년이,
절대자가 되어 귀환한다.

#기갑물#귀환병#사이다",https://page.kakao.com/content/59857133?tab_type=about,나눔
마법의 신이 되다,fantasy,마음글,https://dn-img-page.kakao.com/download/resource?kid=bJuV9x/hzHNzjP2MH/UdCXo5dzaWAMbxz5b2ML11&filename=th3,"“나는 아무것도 아닌 신이었다.”
주신과 모신의 막내아들 테오파노.
세상을 구하고자 목숨을 걸었을 때, 새로운 힘이 발현한다.
과연 새로운 신은 종말의 전쟁을 막을 수 있을 것인가.
“괴물들 때려잡고 나면 웃음과 행복의 신이 되자.”
마법을 만들어 낸 신의 인간 세상 모험기.",https://page.kakao.com/content/59960554?tab_type=about,나눔
발해(渤海)는 없다 [단행본],fantasy,초명,https://dn-img-page.kakao.com/download/resource?kid=iaZDC/hzCteMxq5a/x6LTClekVOTjty3brNsvs1&filename=th3,"""마법 세계를 지나온 최영과 친구들!
무자비한 소드마스터,
하이엘프와 다크엘프 공주들.
갑질하는 골드드래곤까지.  
 
이 땅의 영웅들과 함께 발해를 바꾼다.

“이보게! 용신! 막걸리 줄 테니까, 황금 좀 빌려 줘!”""",https://page.kakao.com/content/59836446?tab_type=about,나눔
누나가 동생을 감금함 [단행본],fantasy,홍삼더덕,https://dn-img-page.kakao.com/download/resource?kid=tgrna/hzHNAjidG6/g42cnrHzzE5ZQXzmu3OW61&filename=th3,"섬노예 17년.

누나에게 감금당해 17년 동안 섬노예로 살아왔다.

황제가 될 운명의 열두 개의 '알'에서 태어났지만 지지자는 커녕 물뿌리개로 살아왔다.

비를 내리는 능력이 있다는 이유 하나만으로 유일한 혈육인 대공에게 감금당해온 삶.

누나는 자기가 황제가 되면 나랑 결혼하겠단다. 미친년.

쾌락도, 권력도 없는 책임만을 지며 죽지 못해 살던 어느날

갑자기 하늘에서 이국의 공주가 떨어지고 그녀를 구하게 되고 살아난 그녀는 속삭인다.

""난 널 탈출시켜 줄 수 있어.""

섬마을 노예에서 어디까지 갈 수 있을까?",https://page.kakao.com/content/60097219?tab_type=about,나눔
용사는 살고 싶다,fantasy,B군,https://dn-img-page.kakao.com/download/resource?kid=bOjc4M/hzHNzxVpz8/VwtmePOKKataTNglEYBTXk&filename=th3,"클리어율 0%.
내가 만든 게임의 용사에 빙의됐다!
손짓 한 번 잘못해도 죽는 세상.
반드시 살아남아 보이겠다!",https://page.kakao.com/content/60088060?tab_type=about,나눔
피어클리벤의 금화,fantasy,신서로,https://dn-img-page.kakao.com/download/resource?kid=jv1jS/hyLjdkwwOQ/YBxYropSikcxJVONWycbW0&filename=th3,"""저는 제가 식용에 적합하다는 근거가 없다고 생각합니다.""

찢어지게 가난한 영주의 딸 울리케 피어클리벤. 
바닷가에서 배고픈 용에게 납치당해 한 끼 식사로 잡아먹힐 뻔하지만 
해박한 지식과 화려한 언변으로 죽음의 위기를 모면한다. 
그리고, 이 거대한 반신(半神)의 적생자를 상대로 
온 세상을 뒤흔들 교섭을 시작하는데…….

'말빨'과 '티키타카' 가득한 신개념 교섭 판타지!",https://page.kakao.com/content/55993843?tab_type=about,나눔
역대급 러시아 황태자가 되었다 [완결],fantasy,치오.,https://dn-img-page.kakao.com/download/resource?kid=7NCkI/hzHNu3Ybx2/pkbYf2kZjJ6edz4e4xlRZ1&filename=th3,"[18c 표트르 대제의 큰아들이 되었다]
반역도에서 차르까지.
러시아판 사도세자의 인생 역전기",https://page.kakao.com/content/60003828?tab_type=about,나눔
에버스톤,fantasy,웹라이터스,https://dn-img-page.kakao.com/download/resource?kid=nDQyT/hzhOhPR8Yl/0aTD3B5HDGXx4xuSVHd6yk&filename=th3,"“반역자 라엘을 현장에서 체포한다!”
“뭐?”

헤브론 제국 브렛암 부대 천인대장
최연소이자 최고의 천인대장, 최고의 블켓암 에이스!
한순간에 나락으로 가다?
철혈기사라는 칭호를 헤브론 제국 황제 헤브론 3세에게 하사 받았건만, 돌아온 건 모함.

“땅이 부유하고 하늘의 땅에서 천사가 강림한다.”

제국에게 쫓기기 시작한 천인대장 라엘에게 숨겨진 도시국가를 멸망시킬 성녀 엘레나와 함께 하게 되는데.
천인대장 라엘은 자신을 음해한 이유를 파헤치려 하고, 멸망의 성녀 엘레나는 외부를 배척하는 아켈디아 도시국가에 평등하고 공정한 세상을 위해 라엘과 함께 모험을 벌이게 된다.",https://page.kakao.com/content/58239275?tab_type=about,나눔
황제 즉위식 날 균열을 만났다,fantasy,담청방령,https://dn-img-page.kakao.com/download/resource?kid=w13Tl/hzCs8FQk85/KR5y5JTe4MtKt9INbhqp5K&filename=th3,"마계에서 신이 되지 않고 오를 수 있는 최고의 자리 칠대제(七大帝).

그 자리에 오르는 감격스러운 즉위식 날.
나를 마계에 데려다 놓았던 그 기현상과 다시 마주했다.

쩌저적-!

잊을 수 없는 그 소리와 함께 공간에 균열이 가기 시작했고, 나는 어디론가로 다시 빨려 들어갔다.",https://page.kakao.com/content/59960551?tab_type=about,나눔
게임 속 먼치킨이 되었다,fantasy,기영수,https://dn-img-page.kakao.com/download/resource?kid=codkjI/hzHNCnnrXY/hVnJOcPmU3FlgNu0O3gd8k&filename=th3,게임 속 먼치킨이 되었지만 나는 공황장애 환자였다.,https://page.kakao.com/content/59990370?tab_type=about,나눔
회귀사자 망치를 들다,fantasy,여보개,https://dn-img-page.kakao.com/download/resource?kid=bmUMNX/hzhOjtEOgd/R1DAj4czKeKGG4Xyb6FkqK&filename=th3,"‘신은 인간을 버렸다고 한다.’

 그렇기에 10년 전 인간 세상에 현현(顯現)한 악마들이 세상을 차지했다고 한다.
 하지만 신은 공평했다.
 우리는 악마와의 전쟁에서 졌을 뿐이었다.

“나한테도 기회가 있었다면...”

바퀴벌레 같은 생명력으로 악착같이 살아온 10년, 긴 시간 끝에 죽음을 맞이하는 순간 신의 목소리를 들었다.

10년 전으로 돌아온 박율.
이번엔 악마들에게 패배하지 않는다.

“근데 왜 내 무기는 고작 망치야...?”",https://page.kakao.com/content/58504366?tab_type=about,나눔
만렙 플레이어의 100번째 회귀,fantasy,킹소다,https://dn-img-page.kakao.com/download/resource?kid=cTh9AY/hzb7zuYiPo/Xk0KYLvJWCfhS71Yof1hp0&filename=th3,"새해 첫날, 천사의 탈을 쓴 악마가 나타나 말했다.

[매달 너희 인간들은 퀘스트를 깨고 살아남아야 합니다. 20 라운드를 클리어할 때까지.]

목숨을 건 생존 게임에 강제로 참가하게 됐다.
하지만 나에겐 100번의 회귀 능력이 있다.

‘이번이 마지막 회귀다. 반드시 클리어하고 말겠어.’

더 이상 셔틀이나 하던 내가 아니다.
만렙이었던 나는 오늘 다시 태어난다.
사신이자 초보 플레이어인 류민으로.",https://page.kakao.com/content/57844307?tab_type=about,나눔
멸망 중인 세상 마지막 신이 되었다 [완결],fantasy,하드폭발,https://dn-img-page.kakao.com/download/resource?kid=hyXOx/hzwBqlqbzH/Ak1Kw2uyfG5P9hP79eG5q1&filename=th3,플레이어가 신이 되는 갓겜 속 망해가는 세상을 되살릴 마지막 신이 되었다.,https://page.kakao.com/content/59701105?tab_type=about,나눔
나 혼자 방어력 무한,fantasy,창천아래,https://dn-img-page.kakao.com/download/resource?kid=gGWil/hzHNAQ4MfX/iEdxUtGW0WkgmGtu7QRzGk&filename=th3,"세상을 멸망시켰던 히든 보스의 신급 스킬 [방어력 무한]을 빼앗고 회귀했다.

S급 각성자의 공격도 그저 가소로울 뿐.

거기다 돈과 아이템을 먹으면 능력치도 올라간다.

거기까진 좋다 이거야!

그런데, 세상이 멸망하기 전에 잡아야 할 스킬없는 히든 보스가 생각보다 너무 강력하다...?!",https://page.kakao.com/content/60072076?tab_type=about,나눔
밥만 먹고 레벨업,fantasy,박민규,https://dn-img-page.kakao.com/download/resource?kid=lbJi7/hyzcKaoZ4V/AUYitsMJHn4l0QyTDZLOS1&filename=th3,"바사삭, 치킨. 늘어나는 피자의 치즈, 새벽 1시에 먹는 라면!
단지 난 맛있는게 먹고 싶어 먹었을 뿐이다.
그런데 폭식 결여증 때문에 생명이 위험하다고!?

간절히 소망하던 나의 꿈대로 
먹고 싶은 음식을 계속해서 먹을 수 있는 곳!

가상현실게임 아테네.

열심히 먹었을 뿐인데 이거 좀 이상하다?

식신의 진가

(힘+1을 획득합니다)

스텟이 올랐다.",https://page.kakao.com/content/50775356?tab_type=about,나눔
망겜에서 전사로 살아남기,fantasy,둥근귀,https://dn-img-page.kakao.com/download/resource?kid=yEPre/hzwBh2rVss/UC2sxAERwAq2vvW6DJltC0&filename=th3,"고인물이 게임 속으로 떨어졌다.
믿을 것은 직접 만든 전사 캐릭터뿐이다.",https://page.kakao.com/content/59378982?tab_type=about,나눔
게임 속 마법사로 살아가는 법 [단행본],fantasy,하늘탑,https://dn-img-page.kakao.com/download/resource?kid=wULJO/hzHNzqBU86/djY1tl45CayFlHPwiplln1&filename=th3,평소 즐겨 하던 게임의 마법사 캐릭터가 되어 버렸다.,https://page.kakao.com/content/59970120?tab_type=about,나눔
달도 포기한 대공자,fantasy,천유,https://dn-img-page.kakao.com/download/resource?kid=LjpJu/hzCthbPYUE/UjSKzkuIIRzrcSKU0aatGk&filename=th3,"저주받은 아이, 무시당해왔던 과거. 그래, 마음대로 지껄이거라. 이제 나도 참고만 있지 않을 테니.",https://page.kakao.com/content/60036377?tab_type=about,나눔
나만 보는 탑 공략집,fantasy,쾌조,https://dn-img-page.kakao.com/download/resource?kid=cZto8x/hzHNvBSkx9/Rm8e3PAaKkPXGEVwZeQGx1&filename=th3,"종말의 문이 열리며 게임은 시작되었다.
[공략집이 전송되었습니다]",https://page.kakao.com/content/60058413?tab_type=about,나눔
용병단장으로 살아가는 법,fantasy,동굴과습지,https://dn-img-page.kakao.com/download/resource?kid=p8tMC/hzHNzjWBH7/k9YR2qfKqGe0jk1Y8cp5Kk&filename=th3,"휴대폰 하나 들고 떨어진 모바일 게임 속 세계.
살아남으려면 용병단을 키워야만 한다.",https://page.kakao.com/content/60024798?tab_type=about,나눔
사도세자가 되었다. [단행본],fantasy,별산,https://dn-img-page.kakao.com/download/resource?kid=pzJcB/hzCs7GWQQu/jkr4HL6OUBDG71AsYmL1W0&filename=th3,사도세자가 뒤주 부수는 이야기,https://page.kakao.com/content/59970106?tab_type=about,나눔
고인물이 너무 잘 가르침 [단행본],fantasy,민트버거,https://dn-img-page.kakao.com/download/resource?kid=dcjtfU/hzHNAXl16H/DcFD0e1mCRBJd4OHXhkkD1&filename=th3,"내가 만든 게임 속 캐릭터에 빙의해 교수가 됐다
살아남기 위해서는 학생을 잘 길러야만 한다
(빙의물, 아카데미물)",https://page.kakao.com/content/59970123?tab_type=about,나눔
SSS급 프린세스 메이커,fantasy,마감싫어,https://dn-img-page.kakao.com/download/resource?kid=bzfNvo/hzCtgxdCdY/ZzwSVseAnpKjAGNxaLtkQ0&filename=th3,"지구를 구한 SSS급 헌터 정윤호, 더럽고 치사한 삶을 포기하기로 결심한다.
그런데 왜 눈을 뜨니 소설 속 세계? 그것도 로판? 심지어 딸이 딸렸는데 걔가 이 소설의 주인공?
로판에 빙의되어 딸바보가 된 SSS급 헌터 정윤호의 두번째 삶이 시작된다!",https://page.kakao.com/content/60036203?tab_type=about,나눔
18년 만에 귀환한 먼치킨 [단행본],fantasy,디파일러,https://dn-img-page.kakao.com/download/resource?kid=i854L/hzHNyrHbyM/rt8WNIE6zDB6B2qDFojKA1&filename=th3,"영문도 모른 채 이세계로 끌려갔다가 모진 고생 끝에 겨우 지구로 돌아왔다.
그런데…
헌터? 화신? 2040년?
어째 지구가 이세계보다 더 이상하게 변해있었다.",https://page.kakao.com/content/59970105?tab_type=about,나눔
사는 게 너무 힘들어,fantasy,마음이많이아퍼,https://dn-img-page.kakao.com/download/resource?kid=6rho1/hyxJDYs4Cy/9JprK4Qph95iow70w2GTm1&filename=th3,"폐허처럼 변한 카오틱 세계. 
일거리를 찾지 못해 아내에게 문전박대 당하고, 고시원 생활하며 살아갈길이 막막한 성진은 가까스로 헌터 직업을 구한다.
하지만 아이템도 없이 최하급 헌터로서 기본부터 시작하는 게 노역에 가깝기만 하고 미래는 전혀 보이지 않는다. 그러던 어느 날, 사냥 중 거미다리를 한 '광기의 공주'를 구해주고, 그녀와 인연으로 인해 직업 헌터로서 생계가 조금씩 반전되기 시작하는데...  


“이 보석에는 마법적 지식과 마나를 응집해 놓았다. 잘 써 보거라.”
옆의 남성체가 근심 어린 말을 한다.
“공주님 너무 많은 걸 주시는 것 같습니다. 미천한 자에게.”
“아니다! 이 다리를 보아라.”
공주의 다리는 더 이상 수많은 곤충의 다리가 아닌 인간의 다리였다.
“충분하다! 광기의 공주니 반푼이 공주니 이런 말은 더 이상 안 들어도 된다.
이 미천한 자가 준 왕관 하나로, 드디어 나도 완성되어 간다.""
마법진이 완성되자 가슴도 아물고 팔도 붙었다.
그러나 심장에는 엄청난 고통이 계속되었다.
잠시 뒤 마법진이 없어지자 성진은 주저앉아, 몸에서 흘릴 수 있는 물을 다 흘리고 있었다.
“마지막으로 네가 쓰던 무기에 축복을 내려 줄 테니, 이것을 들고 가거라.”
공주는 워 해머에 검은 기운을 넣었다.
“다음에 본 공주를 보면 인사하는 걸 허락하겠다. 잘 가거라.”
그렇게 성진은 키메라가 되고 말았다.
성진은 눈을 뜨자마자 비명부터 질렀다.
팔부터 시작해 머리, 심장까지 온통 불에 지져지는 느낌이 들었다.
“으아아아아아.”
‘광기의 공주라더니, 마취는 해주고 갔어야지!’
겨우 일어나 워 해머와 방패를 들고 보니, 옆에 작은 뼈다귀랑 쪽지가 있었다.

‘피로 인증하라. 그러면 너를 따를 것이다. 이건 내가 하사하는 선물이다.’ 
–광기의 공주-",https://page.kakao.com/content/54062202?tab_type=about,나눔
혈마님은 서울 시민,fantasy,윤백현,https://dn-img-page.kakao.com/download/resource?kid=bLs4Rz/hzCs8lAwLy/LBkliwhb52uDWOWATbxnOk&filename=th3,"무림 최강의 지배자, 혈마 최강훈.

80년 만에 지구로 귀환하다.

그런데… 뭔가 좀 많이 바뀌어 있다.",https://page.kakao.com/content/59960539?tab_type=about,나눔
마도군단으로 아포칼립스 살아남기,fantasy,스타퍼,https://dn-img-page.kakao.com/download/resource?kid=ebiyF8/hzwBrEd462/lhjKrzazQvM4xCgDdH9SU0&filename=th3,"세상의 멸망을 보고 돌아왔다!

이번엔 군단에 맡기고 꿀이나 빠련다.",https://page.kakao.com/content/59452527?tab_type=about,나눔
뉴비가 이세계에서 살아남는 법,fantasy,인회,https://dn-img-page.kakao.com/download/resource?kid=e4LCp/hzCtfdqUiV/HhE9whZQT671ah4vrZFZk0&filename=th3,"미녀 여신에게 용사로서 소환된 대한민국의 평범한 백수.
그러나 환상으로 가득한 이세계에서 처음으로 맞이한 건...

세상에서 제일 역한 구정물이었다.

""이럴거면 대체 왜 환생시켜 준 건데?!""",https://page.kakao.com/content/59773042?tab_type=about,나눔
용병으로 살다 [연재],fantasy,련습,https://dn-img-page.kakao.com/download/resource?kid=bCNZfW/hzwBnhVXuk/uDZeyNEjrKDffKBJe0W3xK&filename=th3,"전생을 자각했다고 하여 달라지는 것은 없다.
기술이 없다면 몸으로 굴러야 한다.",https://page.kakao.com/content/59698968?tab_type=about,나눔
백작가 차남이 너무 잘함,fantasy,BELF,https://dn-img-page.kakao.com/download/resource?kid=bfy2eN/hzHNEyDRYB/BhvHbKvfEnNSqKtctn0bFk&filename=th3,차남에 서자지만 아무 문제 없다. 다 털어먹으면 그만이다.,https://page.kakao.com/content/59936436?tab_type=about,나눔
